Platform,File Name,Class,Start Line,End Line,Displacement,Level
chatgpt,gpt-18.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-19.py,Print,5,5,0,A1
chatgpt,gpt-19.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-2.py,Print,1,1,0,A1
chatgpt,gpt-2.py,'range' call function,5,5,22,A2
chatgpt,gpt-2.py,Print,7,7,4,A1
chatgpt,gpt-2.py,Simple Assignment,3,3,0,A1
chatgpt,gpt-2.py,Assigment with sum (total = total + 1),6,6,4,A1
chatgpt,gpt-2.py,Simple Assignment,8,8,4,A1
chatgpt,gpt-2.py,Simple For Loop,5,8,0,A1
chatgpt,gpt-20.py,Print,5,5,0,A1
chatgpt,gpt-20.py,'range' call function,2,2,58,A2
chatgpt,gpt-20.py,Simple List Comprehension,2,2,10,C1
chatgpt,gpt-20.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-21.py,Simple Tuple,7,7,8,A1
chatgpt,gpt-21.py,Files --> 'open' call function,2,2,5,A2
chatgpt,gpt-21.py,Files --> 'open' call function,6,6,5,A2
chatgpt,gpt-21.py,'enumerate' call function,7,7,19,C2
chatgpt,gpt-21.py,Files --> 'write' call function,10,10,12,A2
chatgpt,gpt-21.py,Simple Atributte,3,3,12,A2
chatgpt,gpt-21.py,Simple Atributte,10,10,12,A2
chatgpt,gpt-21.py,Simple Assignment,3,3,4,A1
chatgpt,gpt-21.py,Simple If statements,9,10,8,A1
chatgpt,gpt-21.py,For Loop with Tuple as name,7,10,4,A2
chatgpt,gpt-21.py,With,2,3,0,B1
chatgpt,gpt-21.py,With,6,10,0,B1
chatgpt,gpt-22.py,Print,5,5,0,A1
chatgpt,gpt-22.py,Print,6,6,0,A1
chatgpt,gpt-22.py,Print,7,7,0,A1
chatgpt,gpt-22.py,Simple Atributte,2,2,8,A2
chatgpt,gpt-22.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-23.py,Print,10,10,0,A1
chatgpt,gpt-23.py,Simple Atributte,7,7,19,A2
chatgpt,gpt-23.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-23.py,Simple Assignment,3,3,0,A1
chatgpt,gpt-23.py,Simple Assignment,4,4,0,A1
chatgpt,gpt-23.py,Simple Assignment,7,7,0,A1
chatgpt,gpt-24.py,Print,11,11,4,A1
chatgpt,gpt-24.py,Print,13,13,4,A1
chatgpt,gpt-24.py,Simple Atributte,7,7,12,A2
chatgpt,gpt-24.py,Simple Atributte,7,7,12,A2
chatgpt,gpt-24.py,Simple Assignment,4,4,0,A1
chatgpt,gpt-24.py,Simple Assignment,7,7,0,A1
chatgpt,gpt-24.py,Import,1,1,0,A2
chatgpt,gpt-24.py,Simple If statements,10,13,0,A1
chatgpt,gpt-25.py,Print,7,7,0,A1
chatgpt,gpt-25.py,Files --> 'open' call function,2,2,5,A2
chatgpt,gpt-25.py,Simple Atributte,4,4,12,A2
chatgpt,gpt-25.py,Simple Atributte,7,7,24,A2
chatgpt,gpt-25.py,Simple Assignment,4,4,4,A1
chatgpt,gpt-25.py,With,2,4,0,B1
chatgpt,gpt-26.py,Print,6,6,4,A1
chatgpt,gpt-26.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-26.py,Simplified incremental Assignment with increase amount,7,7,4,A2
chatgpt,gpt-26.py,While with Else Loop,5,7,0,B1
chatgpt,gpt-27.py,'range' call function,2,2,9,A2
chatgpt,gpt-27.py,'range' call function,3,3,13,A2
chatgpt,gpt-27.py,Print,5,5,4,A1
chatgpt,gpt-27.py,Print,4,4,8,A1
chatgpt,gpt-27.py,1 Nested For Loop,2,5,0,A2
chatgpt,gpt-27.py,Simple For Loop,3,4,4,A1
chatgpt,gpt-28.py,Print,8,8,0,A1
chatgpt,gpt-28.py,'range' call function,5,5,16,A2
chatgpt,gpt-28.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-28.py,Simple Assignment,5,5,0,A1
chatgpt,gpt-29.py,'range' call function,5,5,9,A2
chatgpt,gpt-29.py,Print,6,6,4,A1
chatgpt,gpt-29.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-29.py,Simple For Loop,5,6,0,A1
chatgpt,gpt-3.py,Print,4,4,0,A1
chatgpt,gpt-3.py,Print,5,5,0,A1
chatgpt,gpt-3.py,'range' call function,8,8,13,A2
chatgpt,gpt-3.py,Print,9,9,4,A1
chatgpt,gpt-3.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-3.py,Simple For Loop,8,9,0,A1
chatgpt,gpt-30.py,Simple List,2,2,10,A1
chatgpt,gpt-30.py,Print,11,11,8,A1
chatgpt,gpt-30.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-30.py,Simple If statements,6,7,4,A1
chatgpt,gpt-30.py,Simple If statements,8,9,4,A1
chatgpt,gpt-30.py,Simple If statements,10,11,4,A1
chatgpt,gpt-30.py,Simple For Loop,5,11,0,A1
chatgpt,gpt-30.py,'break' statement,7,7,8,B1
chatgpt,gpt-30.py,'continue' statement,9,9,8,B1
chatgpt,gpt-31.py,Print,13,13,0,A1
chatgpt,gpt-31.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-31.py,Simple Assignment,5,5,0,A1
chatgpt,gpt-31.py,Simplified incremental Assignment with ,9,9,4,A2
chatgpt,gpt-31.py,Simplified incremental Assignment with increase amount,10,10,4,A2
chatgpt,gpt-31.py,While with Else Loop,8,10,0,B1
chatgpt,gpt-32.py,'range' call function,2,2,9,A2
chatgpt,gpt-32.py,'range' call function,3,3,13,A2
chatgpt,gpt-32.py,Print,5,5,4,A1
chatgpt,gpt-32.py,Print,4,4,8,A1
chatgpt,gpt-32.py,1 Nested For Loop,2,5,0,A2
chatgpt,gpt-32.py,Simple For Loop,3,4,4,A1
chatgpt,gpt-33.py,Simple List,2,2,8,A1
chatgpt,gpt-33.py,'range' call function,5,5,9,A2
chatgpt,gpt-33.py,Print,6,6,4,A1
chatgpt,gpt-33.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-33.py,Simple For Loop,5,6,0,A1
chatgpt,gpt-34.py,'range' call function,2,2,11,A2
chatgpt,gpt-34.py,Print,3,3,4,A1
chatgpt,gpt-34.py,Simple For Loop,2,3,0,A1
chatgpt,gpt-35.py,'range' call function,2,2,9,A2
chatgpt,gpt-35.py,Print,6,6,0,A1
chatgpt,gpt-35.py,Print,3,3,4,A1
chatgpt,gpt-35.py,Simple For Loop,2,3,0,A1
chatgpt,gpt-36.py,Print,15,15,0,A1
chatgpt,gpt-36.py,'range' call function,16,16,14,A2
chatgpt,gpt-36.py,'range' call function,9,9,13,A2
chatgpt,gpt-36.py,Print,18,18,8,A1
chatgpt,gpt-36.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-36.py,Simple Assignment,3,3,0,A1
chatgpt,gpt-36.py,Simple If statements,7,8,4,A1
chatgpt,gpt-36.py,Simple If statements,17,18,4,A1
chatgpt,gpt-36.py,Simple If statements,10,11,8,A1
chatgpt,gpt-36.py,Simple For Loop,16,18,0,A1
chatgpt,gpt-36.py,Simple For Loop,9,11,4,A1
chatgpt,gpt-36.py,Function with Simple argument,6,12,0,A1
chatgpt,gpt-36.py,Return,12,12,4,A1
chatgpt,gpt-36.py,Return,8,8,8,A1
chatgpt,gpt-36.py,Return,11,11,12,A1
chatgpt,gpt-37.py,Simple Tuple,5,5,0,A1
chatgpt,gpt-37.py,Simple Tuple,5,5,7,A1
chatgpt,gpt-37.py,Simple Tuple,11,11,4,A1
chatgpt,gpt-37.py,Simple Tuple,11,11,11,A1
chatgpt,gpt-37.py,Print,8,8,0,A1
chatgpt,gpt-37.py,'range' call function,9,9,9,A2
chatgpt,gpt-37.py,Print,10,10,4,A1
chatgpt,gpt-37.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-37.py,Simple Assignment,5,5,0,A1
chatgpt,gpt-37.py,Simple Assignment,11,11,4,A1
chatgpt,gpt-37.py,Simple For Loop,9,11,0,A1
chatgpt,gpt-38.py,'range' call function,8,8,9,A2
chatgpt,gpt-38.py,Print,12,12,0,A1
chatgpt,gpt-38.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-38.py,Simple Assignment,5,5,0,A1
chatgpt,gpt-38.py,Simplified incremental Assignment with increase multiplication,9,9,4,A2
chatgpt,gpt-38.py,Simple For Loop,8,9,0,A1
chatgpt,gpt-39.py,Print,13,13,0,A1
chatgpt,gpt-39.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-39.py,Simple Assignment,5,5,0,A1
chatgpt,gpt-39.py,Assigment with sum (total = total + 1),8,8,4,A1
chatgpt,gpt-39.py,Assigment with sum (total = total + 1),9,9,4,A1
chatgpt,gpt-39.py,Simplified incremental Assignment with ,10,10,4,A2
chatgpt,gpt-39.py,While with Else Loop,7,10,0,B1
chatgpt,gpt-4.py,Print,8,8,0,A1
chatgpt,gpt-4.py,Print,9,9,0,A1
chatgpt,gpt-4.py,Simple If statements,3,4,4,A1
chatgpt,gpt-4.py,Function with Simple argument,1,5,0,A1
chatgpt,gpt-4.py,Return,5,5,4,A1
chatgpt,gpt-4.py,Return,4,4,8,A1
chatgpt,gpt-40.py,Simple List,2,2,10,A1
chatgpt,gpt-40.py,'range' call function,5,5,9,A2
chatgpt,gpt-40.py,Print,6,6,4,A1
chatgpt,gpt-40.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-40.py,Simple For Loop,5,6,0,A1
chatgpt,gpt-41.py,'range' call function,5,5,11,A2
chatgpt,gpt-41.py,Print,7,7,4,A1
chatgpt,gpt-41.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-41.py,Assigment with sum (total = total + 1),6,6,4,A1
chatgpt,gpt-41.py,Simple For Loop,5,7,0,A1
chatgpt,gpt-42.py,'range' call function,8,8,9,A2
chatgpt,gpt-42.py,Print,13,13,0,A1
chatgpt,gpt-42.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-42.py,Simple Assignment,5,5,0,A1
chatgpt,gpt-42.py,Simple Assignment,9,9,4,A1
chatgpt,gpt-42.py,Simplified incremental Assignment with increase amount,10,10,4,A2
chatgpt,gpt-42.py,Simple For Loop,8,10,0,A1
chatgpt,gpt-43.py,'range' call function,2,2,9,A2
chatgpt,gpt-43.py,'range' call function,6,6,9,A2
chatgpt,gpt-43.py,Print,3,3,4,A1
chatgpt,gpt-43.py,Print,7,7,4,A1
chatgpt,gpt-43.py,Simple For Loop,2,3,0,A1
chatgpt,gpt-43.py,Simple For Loop,6,7,0,A1
chatgpt,gpt-44.py,Print,3,3,4,A1
chatgpt,gpt-44.py,Print,4,4,4,A1
chatgpt,gpt-44.py,Function with Simple argument,2,4,0,A1
chatgpt,gpt-45.py,Print,3,3,4,A1
chatgpt,gpt-45.py,Print,5,5,8,A1
chatgpt,gpt-45.py,Simple For Loop,4,5,4,A1
chatgpt,gpt-45.py,Function with * argument ,2,5,0,B1
chatgpt,gpt-46.py,Simple Tuple,5,5,11,A1
chatgpt,gpt-46.py,Print,9,9,0,A1
chatgpt,gpt-46.py,Simple Assignment,8,8,0,A1
chatgpt,gpt-46.py,Assigment with sum (total = total + 1),3,3,4,A1
chatgpt,gpt-46.py,Assigment with sum (total = total + 1),4,4,4,A1
chatgpt,gpt-46.py,Function with Simple argument,2,5,0,A1
chatgpt,gpt-46.py,Return,5,5,4,A1
chatgpt,gpt-47.py,Print,3,3,4,A1
chatgpt,gpt-47.py,Function with Simple argument with Default argument,2,3,0,A2
chatgpt,gpt-48.py,Print,15,15,0,A1
chatgpt,gpt-48.py,Simple Assignment,14,14,0,A1
chatgpt,gpt-48.py,Simple Assignment,8,8,4,A1
chatgpt,gpt-48.py,Function with Simple argument,2,11,0,A1
chatgpt,gpt-48.py,Function with Simple argument,4,5,4,A1
chatgpt,gpt-48.py,Return,11,11,4,A1
chatgpt,gpt-48.py,Return,5,5,8,A1
chatgpt,gpt-49.py,Print,12,12,0,A1
chatgpt,gpt-49.py,Simple Assignment,11,11,0,A1
chatgpt,gpt-49.py,Simple If statements,4,8,4,A1
chatgpt,gpt-49.py,Recursive Functions,2,8,0,B2
chatgpt,gpt-49.py,Return,5,5,8,A1
chatgpt,gpt-49.py,Return,8,8,8,A1
chatgpt,gpt-5.py,Simple List,9,9,12,A1
chatgpt,gpt-5.py,Simple List,10,10,12,A1
chatgpt,gpt-5.py,Print,13,13,0,A1
chatgpt,gpt-5.py,Print,14,14,0,A1
chatgpt,gpt-5.py,Print,16,16,0,A1
chatgpt,gpt-5.py,Print,17,17,0,A1
chatgpt,gpt-5.py,Simple Assignment,9,9,0,A1
chatgpt,gpt-5.py,Simple Assignment,10,10,0,A1
chatgpt,gpt-5.py,Simple If statements,3,4,4,A1
chatgpt,gpt-5.py,Function with Simple argument,1,6,0,A1
chatgpt,gpt-5.py,Return,6,6,4,A1
chatgpt,gpt-5.py,Return,4,4,8,A1
chatgpt,gpt-50.py,Print,3,3,4,A1
chatgpt,gpt-50.py,Simple Assignment,6,6,0,A1
chatgpt,gpt-50.py,Function with Simple argument,2,3,0,A1
chatgpt,gpt-51.py,Print,5,5,0,A1
chatgpt,gpt-51.py,'range' call function,2,2,31,A2
chatgpt,gpt-51.py,List Comprehension with 1If statements,2,2,15,C1
chatgpt,gpt-51.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-52.py,Simple List,1,1,4,A1
chatgpt,gpt-52.py,Print,6,6,0,A1
chatgpt,gpt-52.py,Simple Assignment,1,1,0,A1
chatgpt,gpt-52.py,Simple Assignment,4,4,0,A1
chatgpt,gpt-53.py,Print,11,11,0,A1
chatgpt,gpt-53.py,Simple Assignment,1,1,0,A1
chatgpt,gpt-53.py,Simple Assignment,4,4,0,A1
chatgpt,gpt-53.py,Simple Assignment,5,5,0,A1
chatgpt,gpt-53.py,Simple Assignment,6,6,0,A1
chatgpt,gpt-53.py,Assigment with sum (total = total + 1),9,9,0,A1
chatgpt,gpt-54.py,Print,10,10,0,A1
chatgpt,gpt-54.py,Print,14,14,0,A1
chatgpt,gpt-54.py,Simple Assignment,9,9,0,A1
chatgpt,gpt-54.py,Simple Assignment,13,13,0,A1
chatgpt,gpt-54.py,Assigment with sum (total = total + 1),3,3,4,A1
chatgpt,gpt-54.py,Simple Assignment,5,5,4,A1
chatgpt,gpt-54.py,Function with Simple argument,1,6,0,A1
chatgpt,gpt-54.py,Return,6,6,4,A1
chatgpt,gpt-55.py,Print,15,15,0,A1
chatgpt,gpt-55.py,Simple Assignment,9,9,0,A1
chatgpt,gpt-55.py,Simple Assignment,10,10,0,A1
chatgpt,gpt-55.py,Simple Assignment,13,13,0,A1
chatgpt,gpt-55.py,Assigment with sum (total = total + 1),3,3,4,A1
chatgpt,gpt-55.py,Assigment with sum (total = total + 1),5,5,4,A1
chatgpt,gpt-55.py,Function with Simple argument,1,6,0,A1
chatgpt,gpt-55.py,Return,6,6,4,A1
chatgpt,gpt-56.py,Print,23,23,0,A1
chatgpt,gpt-56.py,Simple Assignment,17,17,0,A1
chatgpt,gpt-56.py,Simple Assignment,18,18,0,A1
chatgpt,gpt-56.py,Simple Assignment,21,21,0,A1
chatgpt,gpt-56.py,Simple Assignment,3,3,4,A1
chatgpt,gpt-56.py,Simple Assignment,4,4,4,A1
chatgpt,gpt-56.py,Simple Assignment,5,5,4,A1
chatgpt,gpt-56.py,Simple Assignment,8,8,4,A1
chatgpt,gpt-56.py,Simple Assignment,9,9,4,A1
chatgpt,gpt-56.py,Simple Assignment,10,10,4,A1
chatgpt,gpt-56.py,Assigment with sum (total = total + 1),13,13,4,A1
chatgpt,gpt-56.py,Function with Simple argument,1,14,0,A1
chatgpt,gpt-56.py,Return,14,14,4,A1
chatgpt,gpt-57.py,Print,16,16,0,A1
chatgpt,gpt-57.py,Simple Atributte,7,7,19,A2
chatgpt,gpt-57.py,Simple Atributte,7,7,46,A2
chatgpt,gpt-57.py,Simple Atributte,3,3,53,A2
chatgpt,gpt-57.py,Simple Atributte,4,4,53,A2
chatgpt,gpt-57.py,List Comprehension with 1If statements,3,3,22,C1
chatgpt,gpt-57.py,List Comprehension with 1If statements,4,4,22,C1
chatgpt,gpt-57.py,Simple Assignment,11,11,0,A1
chatgpt,gpt-57.py,Simple Assignment,14,14,0,A1
chatgpt,gpt-57.py,Simple Assignment,3,3,4,A1
chatgpt,gpt-57.py,Simple Assignment,4,4,4,A1
chatgpt,gpt-57.py,Assigment with sum (total = total + 1),7,7,4,A1
chatgpt,gpt-57.py,Function with Simple argument,1,8,0,A1
chatgpt,gpt-57.py,Return,8,8,4,A1
chatgpt,gpt-58.py,Simple Tuple,22,22,0,A1
chatgpt,gpt-58.py,Simple Tuple,16,16,11,A1
chatgpt,gpt-58.py,Print,25,25,0,A1
chatgpt,gpt-58.py,Print,26,26,0,A1
chatgpt,gpt-58.py,Print,27,27,0,A1
chatgpt,gpt-58.py,Simple Atributte,9,9,11,A2
chatgpt,gpt-58.py,Simple Atributte,11,11,13,A2
chatgpt,gpt-58.py,Simple Assignment,19,19,0,A1
chatgpt,gpt-58.py,Simple Assignment,22,22,0,A1
chatgpt,gpt-58.py,Simple Assignment,3,3,4,A1
chatgpt,gpt-58.py,Simple Assignment,4,4,4,A1
chatgpt,gpt-58.py,Simple Assignment,5,5,4,A1
chatgpt,gpt-58.py,Simplified incremental Assignment with increase amount,10,10,12,A2
chatgpt,gpt-58.py,Simplified incremental Assignment with increase amount,12,12,12,A2
chatgpt,gpt-58.py,Simplified incremental Assignment with increase amount,14,14,12,A2
chatgpt,gpt-58.py,Simple If statements,9,14,8,A1
chatgpt,gpt-58.py,Simple If statements,11,14,8,A1
chatgpt,gpt-58.py,Simple For Loop,8,14,4,A1
chatgpt,gpt-58.py,Function with Simple argument,1,16,0,A1
chatgpt,gpt-58.py,Return,16,16,4,A1
chatgpt,gpt-59.py,Simple List,3,3,16,A1
chatgpt,gpt-59.py,Print,27,27,0,A1
chatgpt,gpt-59.py,'range' call function,9,9,13,A2
chatgpt,gpt-59.py,Simple Atributte,14,14,4,A2
chatgpt,gpt-59.py,Simple Atributte,15,15,4,A2
chatgpt,gpt-59.py,Simple Atributte,18,18,11,A2
chatgpt,gpt-59.py,Simple Atributte,10,10,8,A2
chatgpt,gpt-59.py,Simple Atributte,11,11,8,A2
chatgpt,gpt-59.py,Simple Assignment,21,21,0,A1
chatgpt,gpt-59.py,Simple Assignment,22,22,0,A1
chatgpt,gpt-59.py,Simple Assignment,25,25,0,A1
chatgpt,gpt-59.py,Simple Assignment,3,3,4,A1
chatgpt,gpt-59.py,Simple Assignment,6,6,4,A1
chatgpt,gpt-59.py,Simple For Loop,9,11,4,A1
chatgpt,gpt-59.py,Function with Simple argument,1,18,0,A1
chatgpt,gpt-59.py,Return,18,18,4,A1
chatgpt,gpt-6.py,Simple List,9,9,10,A1
chatgpt,gpt-6.py,Print,2,2,4,A1
chatgpt,gpt-6.py,Print,3,3,4,A1
chatgpt,gpt-6.py,Print,6,6,12,A1
chatgpt,gpt-6.py,Simple Assignment,9,9,0,A1
chatgpt,gpt-6.py,Simple If statements,5,6,8,A1
chatgpt,gpt-6.py,Simple For Loop,4,6,4,A1
chatgpt,gpt-6.py,Function with Simple argument,1,6,0,A1
chatgpt,gpt-60.py,Print,8,8,0,A1
chatgpt,gpt-60.py,Print,13,13,0,A1
chatgpt,gpt-60.py,Generator Expression,3,3,14,C1
chatgpt,gpt-60.py,Simple Assignment,6,6,0,A1
chatgpt,gpt-60.py,Simple Assignment,7,7,0,A1
chatgpt,gpt-60.py,Simple Assignment,11,11,0,A1
chatgpt,gpt-60.py,Simple Assignment,12,12,0,A1
chatgpt,gpt-60.py,Function with Simple argument,1,3,0,A1
chatgpt,gpt-60.py,Return,3,3,4,A1
chatgpt,gpt-61.py,Print,17,17,0,A1
chatgpt,gpt-61.py,Simple Atributte,5,5,15,A2
chatgpt,gpt-61.py,Simple Atributte,5,5,45,A2
chatgpt,gpt-61.py,Simple Assignment,8,8,0,A1
chatgpt,gpt-61.py,Simple Assignment,11,11,0,A1
chatgpt,gpt-61.py,Simple Assignment,14,14,0,A1
chatgpt,gpt-61.py,Import're' module,1,1,0,C1
chatgpt,gpt-61.py,Function with Simple argument,3,5,0,A1
chatgpt,gpt-61.py,Return,5,5,4,A1
chatgpt,gpt-62.py,Simple Tuple,15,15,0,A1
chatgpt,gpt-62.py,Simple Tuple,9,9,11,A1
chatgpt,gpt-62.py,Print,18,18,0,A1
chatgpt,gpt-62.py,Print,19,19,0,A1
chatgpt,gpt-62.py,If statements expression (else),7,7,14,B1
chatgpt,gpt-62.py,Simple Atributte,3,3,42,A2
chatgpt,gpt-62.py,List Comprehension with 1If statements,3,3,13,C1
chatgpt,gpt-62.py,Simple Assignment,12,12,0,A1
chatgpt,gpt-62.py,Simple Assignment,15,15,0,A1
chatgpt,gpt-62.py,Simple Assignment,3,3,4,A1
chatgpt,gpt-62.py,Simple Assignment,6,6,4,A1
chatgpt,gpt-62.py,Simple Assignment,7,7,4,A1
chatgpt,gpt-62.py,Function with Simple argument,1,9,0,A1
chatgpt,gpt-62.py,Return,9,9,4,A1
chatgpt,gpt-63.py,Print,14,14,0,A1
chatgpt,gpt-63.py,Simple Assignment,8,8,0,A1
chatgpt,gpt-63.py,Simple Assignment,11,11,0,A1
chatgpt,gpt-63.py,From,1,1,0,A2
chatgpt,gpt-63.py,Function with Simple argument,3,5,0,A1
chatgpt,gpt-63.py,Return,5,5,4,A1
chatgpt,gpt-64.py,Print,12,12,0,A1
chatgpt,gpt-64.py,Simple Assignment,6,6,0,A1
chatgpt,gpt-64.py,Simple Assignment,9,9,0,A1
chatgpt,gpt-64.py,Function with Simple argument,1,3,0,A1
chatgpt,gpt-64.py,Return,3,3,4,A1
chatgpt,gpt-65.py,Print,15,15,0,A1
chatgpt,gpt-65.py,Simple Atributte,3,3,11,A2
chatgpt,gpt-65.py,Simple Assignment,6,6,0,A1
chatgpt,gpt-65.py,Simple Assignment,9,9,0,A1
chatgpt,gpt-65.py,Simple Assignment,12,12,0,A1
chatgpt,gpt-65.py,Function with Simple argument,1,3,0,A1
chatgpt,gpt-65.py,Return,3,3,4,A1
chatgpt,gpt-66.py,Print,12,12,0,A1
chatgpt,gpt-66.py,Print,14,14,4,A1
chatgpt,gpt-66.py,Simple Atributte,3,3,11,A2
chatgpt,gpt-66.py,Simple Assignment,6,6,0,A1
chatgpt,gpt-66.py,Simple Assignment,9,9,0,A1
chatgpt,gpt-66.py,Simple For Loop,13,14,0,A1
chatgpt,gpt-66.py,Function with Simple argument,1,3,0,A1
chatgpt,gpt-66.py,Return,3,3,4,A1
chatgpt,gpt-67.py,Simple List,6,6,11,A1
chatgpt,gpt-67.py,Print,9,9,0,A1
chatgpt,gpt-67.py,Print,10,10,0,A1
chatgpt,gpt-67.py,Print,16,16,0,A1
chatgpt,gpt-67.py,Print,17,17,0,A1
chatgpt,gpt-67.py,List Comprehension with 1If statements,3,3,11,C1
chatgpt,gpt-67.py,Simple Assignment,6,6,0,A1
chatgpt,gpt-67.py,Simple Assignment,13,13,0,A1
chatgpt,gpt-67.py,Function with Simple argument,1,3,0,A1
chatgpt,gpt-67.py,Return,3,3,4,A1
chatgpt,gpt-68.py,Print,14,14,0,A1
chatgpt,gpt-68.py,Simple Atributte,5,5,11,A2
chatgpt,gpt-68.py,Simple Assignment,8,8,0,A1
chatgpt,gpt-68.py,Simple Assignment,11,11,0,A1
chatgpt,gpt-68.py,Import're' module,1,1,0,C1
chatgpt,gpt-68.py,Function with Simple argument,3,5,0,A1
chatgpt,gpt-68.py,Return,5,5,4,A1
chatgpt,gpt-69.py,Print,12,12,0,A1
chatgpt,gpt-69.py,Simple Atributte,3,3,11,A2
chatgpt,gpt-69.py,Simple Atributte,3,3,42,A2
chatgpt,gpt-69.py,List Comprehension with 1If statements,3,3,19,C1
chatgpt,gpt-69.py,Simple Assignment,6,6,0,A1
chatgpt,gpt-69.py,Simple Assignment,9,9,0,A1
chatgpt,gpt-69.py,Function with Simple argument,1,3,0,A1
chatgpt,gpt-69.py,Return,3,3,4,A1
chatgpt,gpt-7.py,Print,12,12,0,A1
chatgpt,gpt-7.py,Simple Atributte,2,2,12,A2
chatgpt,gpt-7.py,Simple Assignment,6,6,0,A1
chatgpt,gpt-7.py,Simple Assignment,9,9,0,A1
chatgpt,gpt-7.py,Simple Assignment,2,2,4,A1
chatgpt,gpt-7.py,Function with Simple argument,1,3,0,A1
chatgpt,gpt-7.py,Return,3,3,4,A1
chatgpt,gpt-70.py,Print,14,14,0,A1
chatgpt,gpt-70.py,Print,16,16,4,A1
chatgpt,gpt-70.py,Simple Atributte,5,5,11,A2
chatgpt,gpt-70.py,Simple Assignment,8,8,0,A1
chatgpt,gpt-70.py,Simple Assignment,11,11,0,A1
chatgpt,gpt-70.py,Import're' module,1,1,0,C1
chatgpt,gpt-70.py,Simple For Loop,15,16,0,A1
chatgpt,gpt-70.py,Function with Simple argument,3,5,0,A1
chatgpt,gpt-70.py,Return,5,5,4,A1
chatgpt,gpt-71.py,Print,10,10,0,A1
chatgpt,gpt-71.py,Simple Atributte,7,7,9,A2
chatgpt,gpt-71.py,Simple Assignment,4,4,0,A1
chatgpt,gpt-71.py,Simple Assignment,7,7,0,A1
chatgpt,gpt-71.py,Import're' module,1,1,0,C1
chatgpt,gpt-72.py,Simple List,2,2,5,A1
chatgpt,gpt-72.py,Simple List,3,3,5,A1
chatgpt,gpt-72.py,Print,13,13,0,A1
chatgpt,gpt-72.py,Print,14,14,0,A1
chatgpt,gpt-72.py,Print,15,15,0,A1
chatgpt,gpt-72.py,Print,16,16,0,A1
chatgpt,gpt-72.py,Print,17,17,0,A1
chatgpt,gpt-72.py,Print,18,18,0,A1
chatgpt,gpt-72.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-72.py,Simple Assignment,3,3,0,A1
chatgpt,gpt-72.py,Simple Assignment,6,6,0,A1
chatgpt,gpt-72.py,Simple Assignment,7,7,0,A1
chatgpt,gpt-72.py,Assigment with sum (total = total + 1),10,10,0,A1
chatgpt,gpt-73.py,Simple List,2,2,8,A1
chatgpt,gpt-73.py,Print,6,6,0,A1
chatgpt,gpt-73.py,Print,10,10,0,A1
chatgpt,gpt-73.py,Print,14,14,0,A1
chatgpt,gpt-73.py,Simple Atributte,5,5,15,A2
chatgpt,gpt-73.py,Simple Atributte,9,9,0,A2
chatgpt,gpt-73.py,Simple Atributte,13,13,0,A2
chatgpt,gpt-73.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-73.py,Simple Assignment,5,5,0,A1
chatgpt,gpt-74.py,Simple List,2,2,14,A1
chatgpt,gpt-74.py,Print,18,18,0,A1
chatgpt,gpt-74.py,Print,19,19,0,A1
chatgpt,gpt-74.py,Print,20,20,0,A1
chatgpt,gpt-74.py,Print,21,21,0,A1
chatgpt,gpt-74.py,Print,22,22,0,A1
chatgpt,gpt-74.py,Print,23,23,0,A1
chatgpt,gpt-74.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-74.py,Assigment with sum (total = total + 1),5,5,0,A1
chatgpt,gpt-74.py,Simple Assignment,8,8,0,A1
chatgpt,gpt-74.py,Simple Assignment,9,9,0,A1
chatgpt,gpt-74.py,Simple Assignment,10,10,0,A1
chatgpt,gpt-74.py,Simple Assignment,13,13,0,A1
chatgpt,gpt-74.py,Simple Assignment,14,14,0,A1
chatgpt,gpt-74.py,Simple Assignment,15,15,0,A1
chatgpt,gpt-75.py,Simple List,2,2,14,A1
chatgpt,gpt-75.py,Simple Dictionary,5,5,13,A2
chatgpt,gpt-75.py,Print,17,17,0,A1
chatgpt,gpt-75.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-75.py,Simple Assignment,5,5,0,A1
chatgpt,gpt-75.py,Simple Assignment,14,14,8,A1
